"Year","Trade.Flow","Reporter","Commodity.Code","Trade.Value..US..","Group"
2015,"Exports","Kazakhstan",802,50244,"Таможенный союз, Россия, Казахстан, Беларусь"
2015,"Imports","Kazakhstan",802,38691,"Таможенный союз, Россия, Казахстан, Беларусь"
2015,"Exports","Kazakhstan",802,7135,"Таможенный союз, Россия, Казахстан, Беларусь"
2015,"Imports","Kazakhstan",802,4878,"Таможенный союз, Россия, Казахстан, Беларусь"
2015,"Exports","Kazakhstan",802,19358,"Таможенный союз, Россия, Казахстан, Беларусь"
2015,"Imports","Kazakhstan",802,296018,"Таможенный союз, Россия, Казахстан, Беларусь"
2015,"Exports","Kazakhstan",802,38926,"Таможенный союз, Россия, Казахстан, Беларусь"
2015,"Exports","Kazakhstan",802,25805,"Таможенный союз, Россия, Казахстан, Беларусь"
2015,"Exports","Belarus",802,200,"Таможенный союз, Россия, Казахстан, Беларусь"
2015,"Imports","Belarus",802,55800,"Таможенный союз, Россия, Казахстан, Беларусь"
2015,"Exports","Belarus",802,4800,"Таможенный союз, Россия, Казахстан, Беларусь"
2015,"Imports","Belarus",802,41900,"Таможенный союз, Россия, Казахстан, Беларусь"
2015,"Imports","Belarus",802,66300,"Таможенный союз, Россия, Казахстан, Беларусь"
2015,"Imports","Belarus",802,93000,"Таможенный союз, Россия, Казахстан, Беларусь"
2015,"Imports","Belarus",802,148300,"Таможенный союз, Россия, Казахстан, Беларусь"
2015,"Exports","Belarus",802,76200,"Таможенный союз, Россия, Казахстан, Беларусь"
2015,"Exports","Belarus",802,12600,"Таможенный союз, Россия, Казахстан, Беларусь"
2015,"Exports","Belarus",802,6400,"Таможенный союз, Россия, Казахстан, Беларусь"
2015,"Exports","Belarus",802,130200,"Таможенный союз, Россия, Казахстан, Беларусь"
2015,"Imports","Belarus",802,43800,"Таможенный союз, Россия, Казахстан, Беларусь"
2015,"Imports","Belarus",802,54100,"Таможенный союз, Россия, Казахстан, Беларусь"
2015,"Imports","Kazakhstan",802,471343,"Таможенный союз, Россия, Казахстан, Беларусь"
2015,"Exports","Kazakhstan",802,174819,"Таможенный союз, Россия, Казахстан, Беларусь"
2015,"Imports","Kazakhstan",802,3684,"Таможенный союз, Россия, Казахстан, Беларусь"
2015,"Exports","Kazakhstan",802,11671,"Таможенный союз, Россия, Казахстан, Беларусь"
2015,"Imports","Kazakhstan",802,1432,"Таможенный союз, Россия, Казахстан, Беларусь"
2015,"Exports","Kazakhstan",802,106553,"Таможенный союз, Россия, Казахстан, Беларусь"
2015,"Exports","Kazakhstan",802,169929,"Таможенный союз, Россия, Казахстан, Беларусь"
2015,"Imports","Kazakhstan",802,66232,"Таможенный союз, Россия, Казахстан, Беларусь"
2015,"Exports","Belarus",802,11400,"Таможенный союз, Россия, Казахстан, Беларусь"
2015,"Imports","Belarus",802,195600,"Таможенный союз, Россия, Казахстан, Беларусь"
2015,"Exports","Belarus",802,300,"Таможенный союз, Россия, Казахстан, Беларусь"
2015,"Imports","Belarus",802,127000,"Таможенный союз, Россия, Казахстан, Беларусь"
2015,"Imports","Belarus",802,57100,"Таможенный союз, Россия, Казахстан, Беларусь"
2015,"Exports","Belarus",802,12600,"Таможенный союз, Россия, Казахстан, Беларусь"
2015,"Imports","Belarus",802,67100,"Таможенный союз, Россия, Казахстан, Беларусь"
2015,"Imports","Belarus",802,77100,"Таможенный союз, Россия, Казахстан, Беларусь"
2015,"Exports","Belarus",802,19500,"Таможенный союз, Россия, Казахстан, Беларусь"
2016,"Exports","Kazakhstan",802,91374,"Таможенный союз, Россия, Казахстан, Беларусь"
2016,"Exports","Kazakhstan",802,23189,"Таможенный союз, Россия, Казахстан, Беларусь"
2016,"Imports","Kazakhstan",802,8678,"Таможенный союз, Россия, Казахстан, Беларусь"
2016,"Exports","Kazakhstan",802,10946,"Таможенный союз, Россия, Казахстан, Беларусь"
2016,"Imports","Kazakhstan",802,24236,"Таможенный союз, Россия, Казахстан, Беларусь"
2016,"Imports","Kazakhstan",802,25038,"Таможенный союз, Россия, Казахстан, Беларусь"
2016,"Exports","Kazakhstan",802,131555,"Таможенный союз, Россия, Казахстан, Беларусь"
2016,"Exports","Kazakhstan",802,15186,"Таможенный союз, Россия, Казахстан, Беларусь"
2016,"Imports","Kazakhstan",802,9489,"Таможенный союз, Россия, Казахстан, Беларусь"
2016,"Exports","Kazakhstan",802,14383,"Таможенный союз, Россия, Казахстан, Беларусь"
2016,"Imports","Kazakhstan",802,404223,"Таможенный союз, Россия, Казахстан, Беларусь"
2016,"Imports","Kazakhstan",802,3570,"Таможенный союз, Россия, Казахстан, Беларусь"
2016,"Imports","Kazakhstan",802,338,"Таможенный союз, Россия, Казахстан, Беларусь"
2016,"Exports","Kazakhstan",802,7354,"Таможенный союз, Россия, Казахстан, Беларусь"
2016,"Imports","Kazakhstan",802,8911,"Таможенный союз, Россия, Казахстан, Беларусь"
2016,"Exports","Kazakhstan",802,490994,"Таможенный союз, Россия, Казахстан, Беларусь"
2016,"Imports","Kazakhstan",802,1814,"Таможенный союз, Россия, Казахстан, Беларусь"
2016,"Imports","Kazakhstan",802,23116,"Таможенный союз, Россия, Казахстан, Беларусь"
2016,"Exports","Kazakhstan",802,207487,"Таможенный союз, Россия, Казахстан, Беларусь"
2016,"Exports","Kazakhstan",802,92962,"Таможенный союз, Россия, Казахстан, Беларусь"
2016,"Exports","Kazakhstan",802,5872,"Таможенный союз, Россия, Казахстан, Беларусь"
2016,"Imports","Kazakhstan",802,229383,"Таможенный союз, Россия, Казахстан, Беларусь"
2016,"Imports","Kazakhstan",802,6699,"Таможенный союз, Россия, Казахстан, Беларусь"
2016,"Exports","Belarus",802,31200,"Таможенный союз, Россия, Казахстан, Беларусь"
2016,"Exports","Belarus",802,53500,"Таможенный союз, Россия, Казахстан, Беларусь"
